id,state,created_at,updated_at,price,quantity,payment_method,shipping_fee,member_email,member_contact,member_name
f6525248-26b5-4fdd-9dcb-db1012c6491c,SHIPPED,2024-07-07 20:00:11,2024-07-10 20:00:11,26640,2,CARD,0,majch98@gmail.com,010-8760-8289,마재창
22c79633-42e9-47b2-9c19-404791ff372d,CANCELED,2024-08-15 23:43:49,2024-08-21 23:43:49,232200,3,TOSSPAY,0,dianaseong31@gmail.com,010-3410-1504,성다해
3e77c3fe-d5b8-4045-8e2a-d44e1e7ffdff,SHIPPED,2025-03-05 03:11:24,2025-03-05 03:11:24,117000,2,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-6223-6837,박지호
e00ac9a3-e280-4838-83af-783aa4ff6c9d,SHIPPED,2024-11-28 15:37:12,2024-12-01 15:37:12,82440,2,NAVERPAY,0,dianaseong31@gmail.com,010-9040-1610,성다해
0516a388-7830-441a-80db-695ede150385,CANCELED,2025-01-28 07:21:05,2025-02-03 07:21:05,124200,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-5303-5330,박지호
87594645-04e4-4378-8709-27425f4839c8,SHIPPED,2025-04-29 20:13:27,2025-05-02 20:13:27,134100,3,KAKAOPAY,0,majch98@gmail.com,010-8586-1851,마재창
80644313-340d-4df8-9987-d5083bf886b0,SHIPPED,2025-03-23 04:53:00,2025-03-24 04:53:00,46800,2,SAMSUNGPAY,0,dianaseong31@gmail.com,010-8435-2202,성다해
e96d7b95-007f-4345-a47f-0291c9618539,SHIPPED,2024-05-23 07:30:28,2024-05-25 07:30:28,147240,3,TMONEY,0,qnrntmvls@gmail.com,010-7609-3400,박지호
9ec7ef00-74fd-4778-8997-bbfec4b0156d,SHIPPED,2024-07-27 12:41:11,2024-07-30 12:41:11,16200,1,CARD,0,qnrntmvls@gmail.com,010-2819-5570,박지호
bc3aae2a-d899-45c9-abb4-dd077141d745,SHIPPED,2025-01-03 14:58:06,2025-01-03 14:58:06,14400,1,SSGPAY,0,qnrntmvls@gmail.com,010-7114-9342,박지호
6df7b9a9-7a29-4c80-b799-148a5c85329b,SHIPPED,2024-09-29 07:20:47,2024-10-05 07:20:47,120600,3,SSGPAY,0,dianaseong31@gmail.com,010-8021-9827,성다해
a187bb87-52b7-42c9-a3ad-fbd6015c65c7,CANCELED,2024-10-30 17:01:53,2024-11-04 17:01:53,54000,3,TMONEY,0,qnrntmvls@gmail.com,010-6968-3985,박지호
1a4d255d-0039-4cfe-a9ae-e8e18d7b73c5,SHIPPED,2024-11-14 11:17:55,2024-11-18 11:17:55,58320,2,EASYPAY,0,majch98@gmail.com,010-4422-6040,마재창
1f4b35b2-052b-450b-9e02-b3aeee641e76,SHIPPED,2025-05-07 05:14:37,2025-05-08 05:14:37,75600,2,TOSSPAY,0,qnrntmvls@gmail.com,010-1422-9112,박지호
6316dfa0-69d2-486c-bdbf-8ca3af2d0368,SHIPPED,2024-06-23 15:16:11,2024-06-25 15:16:11,181080,3,SAMSUNGPAY,0,majch98@gmail.com,010-2257-4625,마재창
01de3fb2-25c2-47d2-8c4e-3742308f9b0b,SHIPPED,2024-05-31 09:46:03,2024-06-05 09:46:03,120600,3,SSGPAY,0,dianaseong31@gmail.com,010-2805-8134,성다해
a785fca9-e967-4938-86b2-a702eb9f3b21,CANCELED,2025-05-01 15:17:49,2025-05-06 15:17:49,214200,3,SAMSUNGPAY,0,dianaseong31@gmail.com,010-3635-1077,성다해
8b9b1777-8354-4c06-87f5-603564c0e06b,SHIPPED,2025-03-07 20:54:15,2025-03-08 20:54:15,72000,2,TOSSPAY,0,majch98@gmail.com,010-2868-6591,마재창
c204d93f-f9d7-4834-86d8-70e09d8fc77c,SHIPPED,2025-02-28 16:16:38,2025-03-06 16:16:38,80100,1,EASYPAY,0,dianaseong31@gmail.com,010-6973-2925,성다해
afeab37c-dd91-46b1-bedd-0f905d48b9cd,CANCELED,2024-11-18 05:27:37,2024-11-19 05:27:37,196200,3,NAVERPAY,0,majch98@gmail.com,010-9956-9235,마재창
a9aeb21d-9680-4965-b865-a7eaaf315a35,SHIPPED,2024-12-19 07:31:03,2024-12-25 07:31:03,115020,3,EASYPAY,0,majch98@gmail.com,010-6269-2547,마재창
df0a00b1-c704-477b-9005-1503990dce43,CANCELED,2024-08-29 21:50:10,2024-09-01 21:50:10,18000,1,CARD,0,qnrntmvls@gmail.com,010-1489-9905,박지호
3aa6b35a-1564-4fee-ade1-95ca473f0eeb,SHIPPED,2024-11-25 01:58:06,2024-11-28 01:58:06,141840,3,CARD,0,qnrntmvls@gmail.com,010-7579-8525,박지호
10b22bfa-08fe-40ae-b28e-6c90e110dea4,SHIPPED,2024-09-07 02:46:44,2024-09-10 02:46:44,90000,1,CARD,0,qnrntmvls@gmail.com,010-7850-4296,박지호
0a77de9b-9551-4486-b768-15e3ef21fe2d,PENDING,2024-11-21 16:39:56,2024-11-22 16:39:56,107100,3,KAKAOPAY,0,majch98@gmail.com,010-8006-9228,마재창
798e292b-fec3-4d26-84a4-ee10b29fc8d0,SHIPPED,2024-10-07 04:31:38,2024-10-12 04:31:38,139500,2,TMONEY,0,majch98@gmail.com,010-7434-3153,마재창
1e9214d4-e053-4728-9b37-89c01729c0f6,PENDING,2024-12-23 20:09:54,2024-12-24 20:09:54,89640,2,NAVERPAY,0,majch98@gmail.com,010-4456-5193,마재창
7fbaec72-190f-4ee0-9eb1-4f2cdca1dd44,SHIPPED,2025-02-20 11:41:36,2025-02-27 11:41:36,114480,2,PAYCO,0,qnrntmvls@gmail.com,010-7276-7731,박지호
9968e1f8-9ce2-4616-ab1b-bd1969b4014b,SHIPPED,2024-09-29 08:19:02,2024-10-03 08:19:02,35060,2,EASYPAY,0,qnrntmvls@gmail.com,010-3766-4728,박지호
33308f96-9848-4d47-a4f5-7af6bc8713d2,SHIPPED,2024-08-13 08:00:54,2024-08-19 08:00:54,164250,2,TOSSPAY,0,qnrntmvls@gmail.com,010-9996-7008,박지호
e19245a1-fcb0-4c24-ae55-32c93e4772dc,SHIPPED,2024-08-13 01:07:03,2024-08-14 01:07:03,110520,3,CARD,0,dianaseong31@gmail.com,010-7754-5882,성다해
f506fb31-b164-4cfa-88c4-6a190f53d250,SHIPPED,2024-09-19 02:04:46,2024-09-21 02:04:46,177840,3,KAKAOPAY,0,dianaseong31@gmail.com,010-6289-9409,성다해
2c56064d-c678-4bbd-83ca-fa1f65d14aa2,FAILED,2024-05-31 13:14:31,2024-06-01 13:14:31,120780,3,SAMSUNGPAY,0,dianaseong31@gmail.com,010-2458-9673,성다해
9bd2487e-9e76-465a-bbdc-054fb0257855,SHIPPING,2025-06-17 22:18:54,2025-06-17 22:18:54,76950,2,LPAY,0,dianaseong31@gmail.com,010-4700-1751,성다해
dce5a80b-0b74-4f1d-abc5-8c032cca631f,SHIPPED,2024-10-26 14:31:20,2024-10-31 14:31:20,44550,1,LPAY,0,qnrntmvls@gmail.com,010-6685-4098,박지호
b63800f6-9c28-4ccf-9635-986e7d76bf17,SHIPPED,2024-11-15 23:02:43,2024-11-22 23:02:43,19800,1,NAVERPAY,0,dianaseong31@gmail.com,010-2119-3552,성다해
e7e54b0b-1849-457a-8764-47deefc2a911,SHIPPED,2025-04-11 07:15:50,2025-04-12 07:15:50,195840,3,NAVERPAY,0,dianaseong31@gmail.com,010-5469-7922,성다해
ffbaecc5-3fef-4650-b19a-03275b591bae,CANCELED,2024-08-25 09:20:54,2024-08-26 09:20:54,64800,1,TOSSPAY,0,dianaseong31@gmail.com,010-5813-5634,성다해
5e3e2b61-b3cf-4157-af27-667f07398eae,SHIPPED,2025-04-21 22:49:38,2025-04-28 22:49:38,71280,1,KAKAOPAY,0,qnrntmvls@gmail.com,010-5418-5177,박지호
cd0dfea6-b714-464f-a411-5936a451a8fd,CANCELED,2024-09-01 01:11:47,2024-09-01 01:11:47,85680,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-1927-1181,박지호
9feaf7da-0b40-4489-b927-f1ad3231156e,CANCELED,2024-10-30 18:13:47,2024-10-31 18:13:47,83250,1,NAVERPAY,0,dianaseong31@gmail.com,010-8607-7378,성다해
b12bb1bf-14b1-4267-87e8-736e391ba124,CANCELED,2024-06-28 05:30:38,2024-07-05 05:30:38,250020,3,SSGPAY,0,dianaseong31@gmail.com,010-5413-7325,성다해
cea0830c-944f-4b1f-9437-c2b25b138d57,FAILED,2025-02-16 15:58:05,2025-02-17 15:58:05,2700,1,PAYCO,0,majch98@gmail.com,010-5204-4706,마재창
f6742fa1-7716-4ad6-88b0-abfc001ed42a,SHIPPED,2025-04-17 02:11:08,2025-04-17 02:11:08,136350,3,TMONEY,0,majch98@gmail.com,010-2997-6029,마재창
3be2ebd8-32c2-443b-9b95-920ce8d876a6,SHIPPED,2025-01-24 09:58:57,2025-01-24 09:58:57,142380,3,EASYPAY,0,majch98@gmail.com,010-9048-7398,마재창
177586a4-b17d-4527-a5d0-22de084563d4,SHIPPED,2025-06-09 08:32:52,2025-06-14 08:32:52,110070,3,LPAY,0,qnrntmvls@gmail.com,010-2318-5138,박지호
e98386e2-39b8-4c91-b4a8-08775a3fd916,SHIPPED,2024-06-28 18:59:47,2024-07-01 18:59:47,35100,1,PAYCO,0,dianaseong31@gmail.com,010-7424-5906,성다해
d7480459-492c-4230-9975-bf28474e331c,SHIPPED,2024-11-16 14:46:03,2024-11-23 14:46:03,38250,1,TOSSPAY,0,dianaseong31@gmail.com,010-3291-3498,성다해
abd64ad6-b174-48d6-9935-e997a751dbfc,SHIPPED,2024-12-22 23:28:45,2024-12-28 23:28:45,222840,3,NAVERPAY,0,majch98@gmail.com,010-1966-8285,마재창
49232510-fdee-4fc0-a2c0-49a5bc7b45b3,SHIPPED,2025-04-20 15:21:17,2025-04-21 15:21:17,68130,2,TMONEY,0,dianaseong31@gmail.com,010-5398-4668,성다해
329a181d-8d1c-4f5d-9d2c-938cf6e1a47f,SHIPPED,2024-05-24 21:30:43,2024-05-28 21:30:43,21600,1,TMONEY,0,majch98@gmail.com,010-3589-3908,마재창
60f52324-44b1-4873-8c37-24e7bd00dd9c,SHIPPED,2024-07-28 09:20:24,2024-07-31 09:20:24,156960,3,CARD,0,qnrntmvls@gmail.com,010-4618-7062,박지호
a6184f3d-a898-4218-a09a-179f2f0bcc13,SHIPPED,2025-02-20 10:02:01,2025-02-26 10:02:01,150300,3,PAYCO,0,majch98@gmail.com,010-6752-8688,마재창
6a1e53de-cf6d-428a-b86b-8de811e0356a,SHIPPED,2025-06-05 15:24:00,2025-06-11 15:24:00,52650,1,TMONEY,0,qnrntmvls@gmail.com,010-3549-3383,박지호
ccf467f5-0222-4acd-bf8e-cff18cecd394,CANCELED,2024-12-22 05:28:19,2024-12-29 05:28:19,135900,3,SSGPAY,0,qnrntmvls@gmail.com,010-6242-4443,박지호
4d0a08a0-15f0-4a32-8167-6722377d4d3a,CANCELED,2024-05-23 01:06:13,2024-05-23 01:06:13,185850,3,PAYCO,0,majch98@gmail.com,010-8486-5198,마재창
fb59718f-9d36-4da1-8b96-fc425b3177fc,SHIPPED,2025-01-13 05:12:57,2025-01-13 05:12:57,70200,2,TMONEY,0,qnrntmvls@gmail.com,010-1900-6335,박지호
9596fc12-c80b-4829-b069-16818eac5c48,SHIPPED,2024-10-13 10:25:02,2024-10-17 10:25:02,141480,3,KAKAOPAY,0,qnrntmvls@gmail.com,010-9124-3675,박지호
1a427507-d9c0-4dc0-b137-d95c0150001f,SHIPPED,2024-05-29 21:45:23,2024-05-29 21:45:23,29700,1,PAYCO,0,majch98@gmail.com,010-4225-5672,마재창
0356ea52-4351-4c9e-b4bd-4d73a8bf6dcb,SHIPPED,2025-01-02 04:55:32,2025-01-04 04:55:32,104400,1,SSGPAY,0,qnrntmvls@gmail.com,010-2374-5049,박지호
13ded0df-994e-483a-ae85-2412e7400179,SHIPPED,2025-01-09 20:47:25,2025-01-12 20:47:25,64800,1,TMONEY,0,dianaseong31@gmail.com,010-2818-7667,성다해
b7760ef9-19f2-4282-90f0-f1c2b53adadb,SHIPPED,2024-08-25 09:03:38,2024-08-25 09:03:38,30240,1,PAYCO,0,qnrntmvls@gmail.com,010-1133-9380,박지호
b6d5d750-9b76-4632-bb40-429ff0c48553,SHIPPED,2025-03-15 16:48:51,2025-03-22 16:48:51,40500,1,CARD,0,majch98@gmail.com,010-3090-9790,마재창
f2a51fb0-1a3a-4463-8a5a-7d85803a0d91,CANCELED,2024-10-10 12:44:21,2024-10-16 12:44:21,121680,3,CARD,0,majch98@gmail.com,010-8904-1607,마재창
9723dc49-cc02-4568-8a18-6a9d20a7cc2d,CANCELED,2024-12-12 22:33:43,2024-12-16 22:33:43,95940,2,TOSSPAY,0,dianaseong31@gmail.com,010-5464-2564,성다해
d6f7d64d-a077-4d73-bb5b-4c339bd4d9b9,SHIPPED,2025-02-24 09:25:13,2025-03-02 09:25:13,89100,1,KAKAOPAY,0,qnrntmvls@gmail.com,010-6549-3603,박지호
6741c8ba-7b1e-414a-b20e-1294e797f1d2,SHIPPED,2024-10-25 12:39:16,2024-10-30 12:39:16,45000,1,LPAY,0,dianaseong31@gmail.com,010-1632-1940,성다해
a4310a10-4a43-4248-bd32-9fb6c3ba0a9b,CANCELED,2024-05-23 16:25:48,2024-05-23 16:25:48,112320,2,EASYPAY,0,majch98@gmail.com,010-1269-8979,마재창
b36801fe-f345-4a22-aeb5-3a8513353b93,CANCELED,2025-01-13 08:25:17,2025-01-17 08:25:17,19800,1,EASYPAY,0,dianaseong31@gmail.com,010-6039-7541,성다해
b427b21c-9581-4374-aaac-33020a870263,CANCELED,2024-08-01 00:19:34,2024-08-06 00:19:34,56700,2,TOSSPAY,0,dianaseong31@gmail.com,010-5519-2563,성다해
875b8ad8-943a-48ec-bbc3-d579d3ec3d7f,SHIPPED,2024-10-11 14:12:55,2024-10-13 14:12:55,238500,3,LPAY,0,majch98@gmail.com,010-6850-4639,마재창
b9eddfdb-5b68-4adc-9b9c-828cbb92a4f1,SHIPPED,2025-02-04 11:26:42,2025-02-06 11:26:42,43200,2,SAMSUNGPAY,0,majch98@gmail.com,010-8848-8825,마재창
9dcfc7b9-611f-4cdc-9fdb-d7a4f0752ab4,CANCELED,2024-11-29 18:59:22,2024-12-06 18:59:22,43200,1,EASYPAY,0,dianaseong31@gmail.com,010-3052-6047,성다해
7f7da0ef-dcc8-4086-a69b-b04409c89e1f,SHIPPED,2024-07-27 22:57:44,2024-08-02 22:57:44,168300,3,TMONEY,0,qnrntmvls@gmail.com,010-9259-4764,박지호
30591932-5cfa-4013-a34c-91f6bee1428e,CANCELED,2024-12-03 04:13:30,2024-12-05 04:13:30,188550,3,EASYPAY,0,dianaseong31@gmail.com,010-8543-8837,성다해
87035d57-174c-400a-84d6-262b332e6589,SHIPPED,2025-01-20 21:49:09,2025-01-26 21:49:09,72000,1,NAVERPAY,0,majch98@gmail.com,010-2627-6415,마재창
e8c26737-946d-4df0-b32a-1682776ddb2b,SHIPPED,2024-08-19 21:09:30,2024-08-21 21:09:30,93600,3,CARD,0,majch98@gmail.com,010-3030-8141,마재창
090b8588-6dbf-48af-ac56-09219d846980,SHIPPED,2024-09-06 14:53:09,2024-09-08 14:53:09,43200,1,LPAY,0,qnrntmvls@gmail.com,010-2964-8275,박지호
438cc6ae-4f4e-4ee4-b492-e5ce9431b24a,SHIPPED,2025-03-05 14:16:53,2025-03-07 14:16:53,126000,3,PAYCO,0,dianaseong31@gmail.com,010-6996-6784,성다해
524efeaf-9644-4ec5-aa6f-914391bb765d,SHIPPED,2024-08-24 15:17:29,2024-08-30 15:17:29,111420,3,SSGPAY,0,majch98@gmail.com,010-1289-8954,마재창
b0761da6-d39b-4501-8dc1-aa3dc6921913,SHIPPED,2024-10-04 16:58:38,2024-10-06 16:58:38,136800,3,PAYCO,0,dianaseong31@gmail.com,010-4868-7964,성다해
00208186-4c57-4f41-898d-16f76ba60c00,SHIPPED,2024-12-26 00:57:19,2025-01-02 00:57:19,188280,2,TMONEY,0,dianaseong31@gmail.com,010-9012-5695,성다해
75848b67-aa8f-464a-8f0f-4b631a9ef55f,SHIPPED,2025-02-15 16:08:47,2025-02-18 16:08:47,115200,2,EASYPAY,0,majch98@gmail.com,010-9909-1052,마재창
b4e05b0a-341e-44a4-a02f-3b774d613b67,CANCELED,2024-07-04 08:41:30,2024-07-05 08:41:30,59400,1,EASYPAY,0,majch98@gmail.com,010-8623-2315,마재창
78a8e721-1286-40d0-802c-05c4481477cc,SHIPPED,2024-10-12 17:00:24,2024-10-13 17:00:24,16200,1,EASYPAY,0,qnrntmvls@gmail.com,010-4106-2354,박지호
ef5ced5f-ce35-4615-9849-7225a4ea1556,SHIPPED,2024-10-28 16:58:13,2024-11-03 16:58:13,118080,3,CARD,0,majch98@gmail.com,010-4387-8167,마재창
c5b9ed85-efbf-4cb7-93ab-53b18b1af27b,SHIPPED,2024-12-25 10:33:01,2025-01-01 10:33:01,129600,3,LPAY,0,majch98@gmail.com,010-5765-8754,마재창
f8c676ef-d552-439e-b8d6-b0c2a600a142,CANCELED,2025-03-13 00:23:55,2025-03-16 00:23:55,199740,3,SAMSUNGPAY,0,dianaseong31@gmail.com,010-5066-3601,성다해
e837abce-58d5-467c-a81a-ba27f9ac0815,SHIPPED,2025-01-01 10:35:32,2025-01-02 10:35:32,36720,2,NAVERPAY,0,dianaseong31@gmail.com,010-1887-4065,성다해
662bcd95-dda4-4ef3-a0bf-5fa64ae5203c,SHIPPED,2025-03-28 04:26:40,2025-03-29 04:26:40,156600,3,SSGPAY,0,majch98@gmail.com,010-2236-8175,마재창
6e9973aa-8eae-429b-8451-d4825b4591ac,SHIPPED,2025-06-08 11:16:05,2025-06-12 11:16:05,165240,3,NAVERPAY,0,qnrntmvls@gmail.com,010-5424-3707,박지호
f9e90acf-d336-4d97-a164-61678b8751d5,SHIPPED,2024-11-29 06:19:26,2024-12-01 06:19:26,161100,2,PAYCO,0,majch98@gmail.com,010-5094-6597,마재창
51ae3edf-2f34-4af2-aa5b-f204dba7af31,SHIPPED,2024-12-06 17:10:02,2024-12-07 17:10:02,190000,3,TMONEY,0,dianaseong31@gmail.com,010-7646-7278,성다해
33271142-842d-4e0b-bb3d-d61535c3355f,SHIPPED,2024-11-11 02:29:10,2024-11-18 02:29:10,43650,3,PAYCO,0,dianaseong31@gmail.com,010-2805-9070,성다해
5f6cb0ac-7f37-428d-a96d-292869f59229,SHIPPED,2024-06-19 00:27:25,2024-06-25 00:27:25,114750,2,CARD,0,majch98@gmail.com,010-5868-2616,마재창
58d33fc7-97e5-48d5-bb3a-e3ee580d88b0,SHIPPED,2024-06-12 11:08:48,2024-06-12 11:08:48,78840,2,CARD,0,dianaseong31@gmail.com,010-9608-6380,성다해
763f1652-237f-4227-9c74-f71cb20ba04c,SHIPPED,2024-12-04 11:42:30,2024-12-04 11:42:30,139500,2,CARD,0,majch98@gmail.com,010-9007-7644,마재창
509bd9a2-02e4-48ed-93e4-c0fab1fb4f4a,SHIPPED,2025-04-05 22:30:06,2025-04-09 22:30:06,119880,3,LPAY,0,dianaseong31@gmail.com,010-6377-2720,성다해
a11911b7-01d4-4192-834c-a08cbc24de43,SHIPPED,2024-09-03 22:40:55,2024-09-08 22:40:55,109440,2,KAKAOPAY,0,dianaseong31@gmail.com,010-2520-7091,성다해
4e46b27d-64ae-43bb-8061-266878bcc3f4,SHIPPED,2025-05-29 06:04:03,2025-05-31 06:04:03,130500,1,LPAY,0,dianaseong31@gmail.com,010-9400-8406,성다해
28f96293-cbc5-4a38-b465-5c1608718a84,SHIPPED,2024-08-24 22:28:05,2024-08-26 22:28:05,77220,2,TMONEY,0,majch98@gmail.com,010-6479-3143,마재창
5fedf87a-81d7-4665-b2c1-e76883907ed2,CANCELED,2025-03-06 14:15:16,2025-03-09 14:15:16,69300,3,LPAY,0,qnrntmvls@gmail.com,010-1529-2602,박지호
acaa9e97-e26d-462d-8f83-ed3d0b806e96,SHIPPED,2025-01-01 19:27:12,2025-01-05 19:27:12,260550,3,TMONEY,0,dianaseong31@gmail.com,010-2218-2066,성다해
42128fae-825a-402a-a358-61d6e4559d45,SHIPPED,2025-05-04 19:26:54,2025-05-05 19:26:54,21600,1,TMONEY,0,qnrntmvls@gmail.com,010-3913-6139,박지호
80c91529-8b08-4076-8b6b-36330218b83a,SHIPPED,2024-07-07 16:00:05,2024-07-08 16:00:05,89100,1,KAKAOPAY,0,qnrntmvls@gmail.com,010-8201-5842,박지호
7ccb85cb-a2b2-494a-a43f-28f8b3cd2dd7,SHIPPED,2025-01-09 23:31:49,2025-01-14 23:31:49,61200,1,TMONEY,0,dianaseong31@gmail.com,010-6227-6810,성다해
e00a6597-508e-4a82-aa53-8e5daf8b4eff,SHIPPED,2025-01-30 07:59:01,2025-01-31 07:59:01,71280,1,EASYPAY,0,dianaseong31@gmail.com,010-2993-4980,성다해
a8120d6a-76f3-4a01-a91d-fc06709c16cd,SHIPPED,2025-04-13 12:10:10,2025-04-16 12:10:10,167400,3,PAYCO,0,dianaseong31@gmail.com,010-1267-9324,성다해
70bb60b9-e28c-44b6-95ed-d2c1c4795231,SHIPPED,2024-11-07 11:25:21,2024-11-10 11:25:21,168300,3,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-4304-1893,박지호
17905c12-7fa5-437d-84a8-f4813faf4a57,SHIPPED,2025-01-18 18:28:56,2025-01-25 18:28:56,75240,2,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-6894-3804,박지호
2b9af9da-7de5-458d-9021-7fa86051f3b6,CANCELED,2025-03-27 04:20:40,2025-03-29 04:20:40,48060,1,CARD,0,majch98@gmail.com,010-9669-9795,마재창
3b40454a-21a3-4865-8123-3c4060669064,SHIPPED,2024-06-18 09:08:10,2024-06-23 09:08:10,92250,2,KAKAOPAY,0,qnrntmvls@gmail.com,010-5513-4464,박지호
a31ca1ab-a91e-453c-8c80-07c732b220c1,SHIPPED,2025-05-07 20:14:37,2025-05-13 20:14:37,108360,3,SSGPAY,0,qnrntmvls@gmail.com,010-3252-9451,박지호
413aa640-11e4-4335-bae2-eeec6b305505,SHIPPED,2025-06-02 19:37:08,2025-06-07 19:37:08,132480,2,TMONEY,0,majch98@gmail.com,010-8290-1466,마재창
d4f1ef0d-826c-4148-8419-83ddb5d519cd,SHIPPED,2025-05-26 15:00:51,2025-05-29 15:00:51,71280,1,SAMSUNGPAY,0,majch98@gmail.com,010-6017-6574,마재창
798c663b-74e3-4be6-a66c-52373fafca2a,SHIPPED,2025-03-10 13:03:20,2025-03-12 13:03:20,90000,1,LPAY,0,dianaseong31@gmail.com,010-2678-9060,성다해
c29bba2e-d104-458f-ab09-93b08a9cfd32,CANCELED,2025-03-08 22:38:19,2025-03-14 22:38:19,104400,2,KAKAOPAY,0,majch98@gmail.com,010-9707-9273,마재창
29487eb1-2fa3-4b54-9a48-e62909e88092,SHIPPED,2025-05-30 03:38:52,2025-06-03 03:38:52,103950,2,TOSSPAY,0,dianaseong31@gmail.com,010-6750-8011,성다해
0ad0a59c-5b09-41ba-9453-a884a54e5d39,SHIPPED,2024-11-16 02:48:22,2024-11-17 02:48:22,89820,2,NAVERPAY,0,qnrntmvls@gmail.com,010-9893-5695,박지호
b2b1ef90-e646-428d-9052-b6b2901d1514,SHIPPED,2024-07-27 11:13:01,2024-08-01 11:13:01,134100,2,TOSSPAY,0,qnrntmvls@gmail.com,010-1645-3174,박지호
f70f4a1c-365d-45e5-bda0-928422b9bc8d,SHIPPED,2024-06-24 00:00:06,2024-07-01 00:00:06,143100,2,TOSSPAY,0,qnrntmvls@gmail.com,010-2627-5789,박지호
1f8897eb-c14b-4e3a-8e60-3a0ece869264,SHIPPED,2024-10-22 18:19:30,2024-10-22 18:19:30,131940,3,SAMSUNGPAY,0,majch98@gmail.com,010-1402-7013,마재창
1446f827-42c5-498f-81d5-6856f9ae529d,SHIPPED,2025-01-11 06:11:08,2025-01-16 06:11:08,98190,3,NAVERPAY,0,majch98@gmail.com,010-8104-4578,마재창
6f12c991-5aed-4042-8c8f-3e046ef203ce,SHIPPED,2025-03-13 17:27:41,2025-03-13 17:27:41,17550,1,NAVERPAY,0,majch98@gmail.com,010-2016-8923,마재창
f1107ada-519d-4b43-9876-09488a25efdd,SHIPPED,2024-12-27 09:14:24,2025-01-02 09:14:24,21600,1,KAKAOPAY,0,dianaseong31@gmail.com,010-8047-3395,성다해
49617e2a-03ed-4155-8d08-d67a636bab35,SHIPPED,2025-03-09 03:38:47,2025-03-16 03:38:47,120960,2,TMONEY,0,majch98@gmail.com,010-8905-7334,마재창
beaccad6-018a-4fcf-ae88-8f941533ffd8,SHIPPED,2024-10-03 04:07:22,2024-10-10 04:07:22,381600,2,EASYPAY,0,qnrntmvls@gmail.com,010-5121-6776,박지호
9bea3e9b-fe9a-44be-b510-fea5de9bf972,CANCELED,2024-09-12 08:03:20,2024-09-15 08:03:20,106920,2,LPAY,0,dianaseong31@gmail.com,010-6428-7709,성다해
84792fda-b8a0-4129-8a96-d807611e8bda,SHIPPED,2025-05-14 09:36:57,2025-05-17 09:36:57,30600,1,PAYCO,0,majch98@gmail.com,010-1670-7924,마재창
f016479b-e221-48b9-ba3a-00063d4026f6,SHIPPED,2024-09-11 07:29:51,2024-09-12 07:29:51,79020,3,NAVERPAY,0,majch98@gmail.com,010-6298-2086,마재창
ed5a563e-40e5-4eed-890d-27916eae4f05,SHIPPED,2025-01-04 04:49:45,2025-01-07 04:49:45,86400,1,TMONEY,0,majch98@gmail.com,010-3822-3366,마재창
80051426-9c19-475f-a6a9-d6ada5bebe1f,SHIPPED,2025-01-01 08:07:36,2025-01-01 08:07:36,202500,3,LPAY,0,qnrntmvls@gmail.com,010-8423-3555,박지호
4e167de0-ec93-4a12-9e6d-e2f6bccf9bde,SHIPPED,2024-07-04 12:54:50,2024-07-10 12:54:50,119220,3,LPAY,0,majch98@gmail.com,010-8473-7692,마재창
0d91f842-b09d-40b7-8d87-e2eea09a20cc,SHIPPED,2025-01-10 20:08:25,2025-01-14 20:08:25,26640,1,SSGPAY,0,qnrntmvls@gmail.com,010-5504-2586,박지호
ac43f492-c942-488c-9311-6bb7daddedf9,SHIPPED,2024-07-03 01:10:14,2024-07-04 01:10:14,81000,2,SAMSUNGPAY,0,qnrntmvls@gmail.com,010-7272-2667,박지호
861bc84f-2d22-456d-b9f9-9c59c6065f5c,SHIPPED,2024-07-28 19:35:13,2024-07-28 19:35:13,27000,1,NAVERPAY,0,dianaseong31@gmail.com,010-5371-1450,성다해
e2d6861f-1ee3-4fd3-9aa7-a4602f857f47,SHIPPED,2024-05-26 21:23:32,2024-05-31 21:23:32,73800,2,TMONEY,0,majch98@gmail.com,010-9514-3398,마재창
db318ec1-c731-4396-9d4a-496d2d509daf,CANCELED,2025-03-26 11:07:52,2025-03-26 11:07:52,112500,1,EASYPAY,0,dianaseong31@gmail.com,010-6538-1861,성다해
4a5bb37e-5c4f-46d8-9ee8-5eb10756328b,SHIPPED,2024-11-27 11:38:01,2024-11-29 11:38:01,138600,3,SSGPAY,0,dianaseong31@gmail.com,010-8353-3166,성다해
f0960993-8ca3-4818-a8f2-b64599117dc7,SHIPPED,2024-07-06 20:44:52,2024-07-09 20:44:52,122400,2,EASYPAY,0,qnrntmvls@gmail.com,010-7327-9010,박지호
fd663ea7-2c93-4855-b69e-13c99c4458d9,SHIPPED,2025-05-12 10:44:44,2025-05-19 10:44:44,212760,3,SSGPAY,0,majch98@gmail.com,010-3937-4719,마재창
ccb364bb-bbb4-480a-b201-76d922729ec7,SHIPPED,2024-07-26 14:28:27,2024-07-29 14:28:27,202500,3,TMONEY,0,qnrntmvls@gmail.com,010-7901-1498,박지호
