order_id,name,receiver,zipcode,address_main,address_sub,contact
1a427507-d9c0-4dc0-b137-d95c0150001f,배송지3,마재창,79827,서울특별시 강남구 테헤란로 372길,892호,010-4225-5672
0356ea52-4351-4c9e-b4bd-4d73a8bf6dcb,배송지2,박지호,40928,서울특별시 강남구 테헤란로 373길,284호,010-2374-5049
13ded0df-994e-483a-ae85-2412e7400179,배송지1,성다해,58387,서울특별시 강남구 테헤란로 374길,629호,010-2818-7667
b7760ef9-19f2-4282-90f0-f1c2b53adadb,배송지3,박지호,47668,서울특별시 강남구 테헤란로 375길,160호,010-1133-9380
b6d5d750-9b76-4632-bb40-429ff0c48553,배송지3,마재창,38071,서울특별시 강남구 테헤란로 376길,651호,010-3090-9790
f2a51fb0-1a3a-4463-8a5a-7d85803a0d91,배송지3,마재창,71728,서울특별시 강남구 테헤란로 377길,907호,010-8904-1607
9723dc49-cc02-4568-8a18-6a9d20a7cc2d,배송지2,성다해,24364,서울특별시 강남구 테헤란로 378길,758호,010-5464-2564
d6f7d64d-a077-4d73-bb5b-4c339bd4d9b9,배송지2,박지호,47074,서울특별시 강남구 테헤란로 379길,983호,010-6549-3603
6741c8ba-7b1e-414a-b20e-1294e797f1d2,배송지1,성다해,93174,서울특별시 강남구 테헤란로 380길,492호,010-1632-1940
a4310a10-4a43-4248-bd32-9fb6c3ba0a9b,배송지2,마재창,74539,서울특별시 강남구 테헤란로 381길,958호,010-1269-8979
b36801fe-f345-4a22-aeb5-3a8513353b93,배송지2,성다해,26093,서울특별시 강남구 테헤란로 382길,385호,010-6039-7541
b427b21c-9581-4374-aaac-33020a870263,배송지1,성다해,14412,서울특별시 강남구 테헤란로 383길,169호,010-5519-2563
875b8ad8-943a-48ec-bbc3-d579d3ec3d7f,배송지4,마재창,93352,서울특별시 강남구 테헤란로 384길,758호,010-6850-4639
b9eddfdb-5b68-4adc-9b9c-828cbb92a4f1,배송지4,마재창,47009,서울특별시 강남구 테헤란로 385길,847호,010-8848-8825
9dcfc7b9-611f-4cdc-9fdb-d7a4f0752ab4,배송지1,성다해,34484,서울특별시 강남구 테헤란로 386길,376호,010-3052-6047
7f7da0ef-dcc8-4086-a69b-b04409c89e1f,배송지2,박지호,30595,서울특별시 강남구 테헤란로 387길,274호,010-9259-4764
30591932-5cfa-4013-a34c-91f6bee1428e,배송지4,성다해,62680,서울특별시 강남구 테헤란로 388길,303호,010-8543-8837
87035d57-174c-400a-84d6-262b332e6589,배송지1,마재창,21461,서울특별시 강남구 테헤란로 389길,323호,010-2627-6415
e8c26737-946d-4df0-b32a-1682776ddb2b,배송지4,마재창,60561,서울특별시 강남구 테헤란로 390길,248호,010-3030-8141
090b8588-6dbf-48af-ac56-09219d846980,배송지3,박지호,83886,서울특별시 강남구 테헤란로 391길,545호,010-2964-8275
438cc6ae-4f4e-4ee4-b492-e5ce9431b24a,배송지1,성다해,90739,서울특별시 강남구 테헤란로 392길,519호,010-6996-6784
524efeaf-9644-4ec5-aa6f-914391bb765d,배송지4,마재창,75969,서울특별시 강남구 테헤란로 393길,685호,010-1289-8954
b0761da6-d39b-4501-8dc1-aa3dc6921913,배송지4,성다해,56673,서울특별시 강남구 테헤란로 394길,794호,010-4868-7964
00208186-4c57-4f41-898d-16f76ba60c00,배송지3,성다해,63787,서울특별시 강남구 테헤란로 395길,838호,010-9012-5695
75848b67-aa8f-464a-8f0f-4b631a9ef55f,배송지1,마재창,50241,서울특별시 강남구 테헤란로 396길,655호,010-9909-1052
b4e05b0a-341e-44a4-a02f-3b774d613b67,배송지4,마재창,17313,서울특별시 강남구 테헤란로 397길,972호,010-8623-2315
78a8e721-1286-40d0-802c-05c4481477cc,배송지3,박지호,91106,서울특별시 강남구 테헤란로 398길,674호,010-4106-2354
ef5ced5f-ce35-4615-9849-7225a4ea1556,배송지1,마재창,66111,서울특별시 강남구 테헤란로 399길,609호,010-4387-8167
c5b9ed85-efbf-4cb7-93ab-53b18b1af27b,배송지1,마재창,36303,서울특별시 강남구 테헤란로 400길,485호,010-5765-8754
f8c676ef-d552-439e-b8d6-b0c2a600a142,배송지1,성다해,35880,서울특별시 강남구 테헤란로 401길,277호,010-5066-3601
e837abce-58d5-467c-a81a-ba27f9ac0815,배송지1,성다해,67373,서울특별시 강남구 테헤란로 402길,504호,010-1887-4065
662bcd95-dda4-4ef3-a0bf-5fa64ae5203c,배송지1,마재창,11698,서울특별시 강남구 테헤란로 403길,396호,010-2236-8175
6e9973aa-8eae-429b-8451-d4825b4591ac,배송지1,박지호,60068,서울특별시 강남구 테헤란로 404길,946호,010-5424-3707
f9e90acf-d336-4d97-a164-61678b8751d5,배송지3,마재창,96615,서울특별시 강남구 테헤란로 405길,252호,010-5094-6597
51ae3edf-2f34-4af2-aa5b-f204dba7af31,배송지2,성다해,56281,서울특별시 강남구 테헤란로 406길,123호,010-7646-7278
33271142-842d-4e0b-bb3d-d61535c3355f,배송지4,성다해,73053,서울특별시 강남구 테헤란로 407길,755호,010-2805-9070
5f6cb0ac-7f37-428d-a96d-292869f59229,배송지1,마재창,63144,서울특별시 강남구 테헤란로 408길,581호,010-5868-2616
58d33fc7-97e5-48d5-bb3a-e3ee580d88b0,배송지1,성다해,28011,서울특별시 강남구 테헤란로 409길,845호,010-9608-6380
763f1652-237f-4227-9c74-f71cb20ba04c,배송지4,마재창,87286,서울특별시 강남구 테헤란로 410길,624호,010-9007-7644
509bd9a2-02e4-48ed-93e4-c0fab1fb4f4a,배송지1,성다해,28590,서울특별시 강남구 테헤란로 411길,608호,010-6377-2720
a11911b7-01d4-4192-834c-a08cbc24de43,배송지1,성다해,47343,서울특별시 강남구 테헤란로 412길,288호,010-2520-7091
4e46b27d-64ae-43bb-8061-266878bcc3f4,배송지2,성다해,48778,서울특별시 강남구 테헤란로 413길,648호,010-9400-8406
28f96293-cbc5-4a38-b465-5c1608718a84,배송지4,마재창,42055,서울특별시 강남구 테헤란로 414길,288호,010-6479-3143
5fedf87a-81d7-4665-b2c1-e76883907ed2,배송지1,박지호,23042,서울특별시 강남구 테헤란로 415길,236호,010-1529-2602
acaa9e97-e26d-462d-8f83-ed3d0b806e96,배송지3,성다해,24499,서울특별시 강남구 테헤란로 416길,361호,010-2218-2066
42128fae-825a-402a-a358-61d6e4559d45,배송지2,박지호,83129,서울특별시 강남구 테헤란로 417길,151호,010-3913-6139
80c91529-8b08-4076-8b6b-36330218b83a,배송지4,박지호,85153,서울특별시 강남구 테헤란로 418길,470호,010-8201-5842
7ccb85cb-a2b2-494a-a43f-28f8b3cd2dd7,배송지3,성다해,65219,서울특별시 강남구 테헤란로 419길,807호,010-6227-6810
e00a6597-508e-4a82-aa53-8e5daf8b4eff,배송지4,성다해,57830,서울특별시 강남구 테헤란로 420길,833호,010-2993-4980
a8120d6a-76f3-4a01-a91d-fc06709c16cd,배송지3,성다해,11277,서울특별시 강남구 테헤란로 421길,747호,010-1267-9324
70bb60b9-e28c-44b6-95ed-d2c1c4795231,배송지3,박지호,72306,서울특별시 강남구 테헤란로 422길,425호,010-4304-1893
17905c12-7fa5-437d-84a8-f4813faf4a57,배송지1,박지호,41410,서울특별시 강남구 테헤란로 423길,436호,010-6894-3804
2b9af9da-7de5-458d-9021-7fa86051f3b6,배송지4,마재창,35438,서울특별시 강남구 테헤란로 424길,698호,010-9669-9795
3b40454a-21a3-4865-8123-3c4060669064,배송지4,박지호,21269,서울특별시 강남구 테헤란로 425길,172호,010-5513-4464
a31ca1ab-a91e-453c-8c80-07c732b220c1,배송지2,박지호,32319,서울특별시 강남구 테헤란로 426길,959호,010-3252-9451
413aa640-11e4-4335-bae2-eeec6b305505,배송지4,마재창,42361,서울특별시 강남구 테헤란로 427길,462호,010-8290-1466
d4f1ef0d-826c-4148-8419-83ddb5d519cd,배송지3,마재창,81202,서울특별시 강남구 테헤란로 428길,752호,010-6017-6574
798c663b-74e3-4be6-a66c-52373fafca2a,배송지4,성다해,72505,서울특별시 강남구 테헤란로 429길,469호,010-2678-9060
c29bba2e-d104-458f-ab09-93b08a9cfd32,배송지4,마재창,14527,서울특별시 강남구 테헤란로 430길,162호,010-9707-9273
29487eb1-2fa3-4b54-9a48-e62909e88092,배송지3,성다해,28104,서울특별시 강남구 테헤란로 431길,482호,010-6750-8011
0ad0a59c-5b09-41ba-9453-a884a54e5d39,배송지2,박지호,37996,서울특별시 강남구 테헤란로 432길,715호,010-9893-5695
b2b1ef90-e646-428d-9052-b6b2901d1514,배송지4,박지호,84892,서울특별시 강남구 테헤란로 433길,866호,010-1645-3174
f70f4a1c-365d-45e5-bda0-928422b9bc8d,배송지3,박지호,71357,서울특별시 강남구 테헤란로 434길,802호,010-2627-5789
1f8897eb-c14b-4e3a-8e60-3a0ece869264,배송지2,마재창,45787,서울특별시 강남구 테헤란로 435길,129호,010-1402-7013
1446f827-42c5-498f-81d5-6856f9ae529d,배송지4,마재창,70797,서울특별시 강남구 테헤란로 436길,485호,010-8104-4578
6f12c991-5aed-4042-8c8f-3e046ef203ce,배송지4,마재창,56430,서울특별시 강남구 테헤란로 437길,112호,010-2016-8923
f1107ada-519d-4b43-9876-09488a25efdd,배송지1,성다해,37457,서울특별시 강남구 테헤란로 438길,585호,010-8047-3395
49617e2a-03ed-4155-8d08-d67a636bab35,배송지4,마재창,78021,서울특별시 강남구 테헤란로 439길,897호,010-8905-7334
beaccad6-018a-4fcf-ae88-8f941533ffd8,배송지3,박지호,71053,서울특별시 강남구 테헤란로 440길,871호,010-5121-6776
9bea3e9b-fe9a-44be-b510-fea5de9bf972,배송지1,성다해,14789,서울특별시 강남구 테헤란로 441길,939호,010-6428-7709
84792fda-b8a0-4129-8a96-d807611e8bda,배송지2,마재창,52636,서울특별시 강남구 테헤란로 442길,772호,010-1670-7924
f016479b-e221-48b9-ba3a-00063d4026f6,배송지3,마재창,16078,서울특별시 강남구 테헤란로 443길,524호,010-6298-2086
ed5a563e-40e5-4eed-890d-27916eae4f05,배송지4,마재창,30587,서울특별시 강남구 테헤란로 444길,796호,010-3822-3366
80051426-9c19-475f-a6a9-d6ada5bebe1f,배송지3,박지호,51836,서울특별시 강남구 테헤란로 445길,769호,010-8423-3555
4e167de0-ec93-4a12-9e6d-e2f6bccf9bde,배송지2,마재창,24359,서울특별시 강남구 테헤란로 446길,548호,010-8473-7692
0d91f842-b09d-40b7-8d87-e2eea09a20cc,배송지2,박지호,73550,서울특별시 강남구 테헤란로 447길,258호,010-5504-2586
ac43f492-c942-488c-9311-6bb7daddedf9,배송지1,박지호,48185,서울특별시 강남구 테헤란로 448길,522호,010-7272-2667
861bc84f-2d22-456d-b9f9-9c59c6065f5c,배송지3,성다해,86710,서울특별시 강남구 테헤란로 449길,873호,010-5371-1450
e2d6861f-1ee3-4fd3-9aa7-a4602f857f47,배송지2,마재창,20094,서울특별시 강남구 테헤란로 450길,823호,010-9514-3398
db318ec1-c731-4396-9d4a-496d2d509daf,배송지4,성다해,82107,서울특별시 강남구 테헤란로 451길,504호,010-6538-1861
4a5bb37e-5c4f-46d8-9ee8-5eb10756328b,배송지4,성다해,87126,서울특별시 강남구 테헤란로 452길,992호,010-8353-3166
f0960993-8ca3-4818-a8f2-b64599117dc7,배송지4,박지호,33697,서울특별시 강남구 테헤란로 453길,909호,010-7327-9010
fd663ea7-2c93-4855-b69e-13c99c4458d9,배송지4,마재창,41863,서울특별시 강남구 테헤란로 454길,553호,010-3937-4719
ccb364bb-bbb4-480a-b201-76d922729ec7,배송지3,박지호,63240,서울특별시 강남구 테헤란로 455길,165호,010-7901-1498
c5fb4948-2989-42e8-88fc-b3687138050e,배송지2,성다해,39278,서울특별시 강남구 테헤란로 456길,127호,010-3338-2558
9fd27e76-156f-4c58-8c8f-68e269ad1850,배송지2,마재창,87367,서울특별시 강남구 테헤란로 457길,801호,010-6970-1789
cd80d4c8-954c-43ff-845e-7a517b1a473f,배송지2,성다해,58325,서울특별시 강남구 테헤란로 458길,895호,010-9270-9514
5734b2f5-ffd8-4d41-830d-e994ffa0029f,배송지1,성다해,11539,서울특별시 강남구 테헤란로 459길,558호,010-1887-2009
01f0d23e-a6b4-4616-be11-0bcb2f665bb9,배송지3,성다해,77504,서울특별시 강남구 테헤란로 460길,340호,010-3167-4464
f7bb9b89-e1fe-41a2-9f13-c9cf81a4c979,배송지3,박지호,64416,서울특별시 강남구 테헤란로 461길,893호,010-5302-6133
1773435e-32df-453b-ae73-269f18e4b088,배송지3,성다해,86818,서울특별시 강남구 테헤란로 462길,638호,010-8075-9899
ab9daf75-05b7-456e-a4b4-bd38a778c0da,배송지4,성다해,17657,서울특별시 강남구 테헤란로 463길,867호,010-4076-1402
dd49e086-a3ca-466b-a930-78d1479a6b4e,배송지2,마재창,68702,서울특별시 강남구 테헤란로 464길,566호,010-3516-7325
f6431135-61b8-45d0-b690-a76150a02e99,배송지4,박지호,82187,서울특별시 강남구 테헤란로 465길,667호,010-4170-9516
bfd4453c-781d-4cca-b255-e1bf9d29ff12,배송지4,마재창,41993,서울특별시 강남구 테헤란로 466길,596호,010-7354-9233
01e94b15-7cee-4060-a3a9-40933f14ae76,배송지4,성다해,57499,서울특별시 강남구 테헤란로 467길,509호,010-9705-4838
2202423f-90d5-4f72-9bbd-a89794b9716a,배송지4,마재창,73646,서울특별시 강남구 테헤란로 468길,236호,010-8811-7502
1ca1a12a-0a51-425a-b111-c391dc0e6029,배송지4,마재창,32571,서울특별시 강남구 테헤란로 469길,444호,010-9559-7240
91aa83b7-958c-41b8-80c5-d1a0a96e9da0,배송지1,성다해,48251,서울특별시 강남구 테헤란로 470길,796호,010-7756-1142
044293fb-93df-44f8-a993-41fcdb3b7eb1,배송지3,성다해,73695,서울특별시 강남구 테헤란로 471길,438호,010-4049-5210
a0099ffd-9c79-4dbe-a337-7fd7141e39bd,배송지3,마재창,30517,서울특별시 강남구 테헤란로 472길,153호,010-1265-5369
b1851335-0ae1-4f3b-8270-d5a7fea102e5,배송지4,마재창,20821,서울특별시 강남구 테헤란로 473길,191호,010-6172-9506
a3d75ac7-fc46-4785-addd-ce32b39319e7,배송지3,박지호,86892,서울특별시 강남구 테헤란로 474길,970호,010-1499-8074
8bedaccd-6b31-442e-bc86-255e3590f6e9,배송지1,성다해,63799,서울특별시 강남구 테헤란로 475길,436호,010-1102-9062
89a90770-7ebe-4d31-94d9-e68398c31027,배송지4,성다해,88698,서울특별시 강남구 테헤란로 476길,650호,010-2846-7072
782d2f0d-e903-4b1c-ac93-6455c74e12a9,배송지1,박지호,82909,서울특별시 강남구 테헤란로 477길,429호,010-3966-3963
8c3d3b88-c00b-42ea-bd2e-ba8ff5bccda7,배송지1,박지호,44526,서울특별시 강남구 테헤란로 478길,423호,010-4949-9600
89006ef3-3556-4bd8-83f6-d2a0c335ed18,배송지4,성다해,14863,서울특별시 강남구 테헤란로 479길,888호,010-5677-1715
5e4245c8-312d-40c2-b5ed-eaa1a3910d5c,배송지3,박지호,45579,서울특별시 강남구 테헤란로 480길,921호,010-3733-6740
0a1c1a49-cb23-4d65-8fd2-e90fc67db9d4,배송지3,박지호,55852,서울특별시 강남구 테헤란로 481길,970호,010-9726-4725
e1acb079-8798-426a-be1a-0de889d1f7e1,배송지4,박지호,60115,서울특별시 강남구 테헤란로 482길,597호,010-1688-1475
479d37fa-6998-4525-a405-ffde03b756fc,배송지2,박지호,95875,서울특별시 강남구 테헤란로 483길,891호,010-3496-2334
b72758d9-18e2-4b37-a5c9-076e9ed356ac,배송지2,마재창,81584,서울특별시 강남구 테헤란로 484길,558호,010-2859-3621
d001ec99-ce17-42fa-ba61-d97d4dbbf799,배송지1,성다해,40249,서울특별시 강남구 테헤란로 485길,496호,010-5820-2457
45f83142-75b3-4370-93a1-cf24c05b4fb0,배송지2,박지호,80115,서울특별시 강남구 테헤란로 486길,641호,010-3336-3227
8ddecfcf-ba7f-4d88-a334-a2eaba9d4537,배송지4,성다해,88719,서울특별시 강남구 테헤란로 487길,860호,010-8976-4221
2c7a89e6-8425-4520-8114-b3a1cef7afe0,배송지2,성다해,93669,서울특별시 강남구 테헤란로 488길,187호,010-9485-9144
6ece6c09-abb8-41fe-bd68-987b317e9259,배송지2,박지호,13303,서울특별시 강남구 테헤란로 489길,416호,010-5048-4365
a082dc7f-099f-4c6f-bb3e-6505c2fd7438,배송지4,마재창,97997,서울특별시 강남구 테헤란로 490길,420호,010-4030-9331
564a7966-7169-40bc-ad63-0bcb13b09d73,배송지2,성다해,58190,서울특별시 강남구 테헤란로 491길,830호,010-1473-6033
cd3dbf3c-eec7-4ba3-92a4-a4d281298d30,배송지3,성다해,23977,서울특별시 강남구 테헤란로 492길,736호,010-6713-9749
6c3d30fd-9aec-46e4-8a86-5eacb7852c9a,배송지2,성다해,77556,서울특별시 강남구 테헤란로 493길,650호,010-7290-8090
991f81be-76b5-437b-b466-e4defe0802db,배송지3,박지호,45143,서울특별시 강남구 테헤란로 494길,346호,010-9459-7135
e5ad8625-403e-4e71-acbd-5c6dfab57e52,배송지1,마재창,35228,서울특별시 강남구 테헤란로 495길,225호,010-7615-4424
07a15af9-efed-47ea-83d8-a571b971af26,배송지2,박지호,69295,서울특별시 강남구 테헤란로 496길,631호,010-3851-5082
09d2fe45-abf3-435c-88a1-a149877c6543,배송지1,박지호,18684,서울특별시 강남구 테헤란로 497길,907호,010-5626-3062
8bf9f14b-3f0e-417d-b5fa-2822c5271f2c,배송지3,마재창,75162,서울특별시 강남구 테헤란로 498길,326호,010-7499-6778
54f36964-ffd7-4a98-97f1-505b5432c246,배송지4,성다해,45869,서울특별시 강남구 테헤란로 499길,972호,010-8736-2765
b838badc-9e10-4d28-84fe-34a53e18098b,배송지4,박지호,58165,서울특별시 강남구 테헤란로 500길,584호,010-7040-7043
4d6d5998-dc91-45c2-82d8-ab4a8df31971,배송지1,마재창,80554,서울특별시 강남구 테헤란로 501길,913호,010-2171-3743
59e86f39-b648-4218-8928-fdc300ae041c,배송지4,성다해,41876,서울특별시 강남구 테헤란로 502길,893호,010-9683-9286
1757aa0e-e00c-441d-a1d4-749b8fea17ad,배송지4,박지호,15518,서울특별시 강남구 테헤란로 503길,497호,010-3745-4621
86304928-996b-417f-bc05-4e3070dc5711,배송지4,성다해,85373,서울특별시 강남구 테헤란로 504길,448호,010-9721-1624
5f5a09f8-6be3-4782-93dd-128c24532168,배송지3,성다해,95513,서울특별시 강남구 테헤란로 505길,171호,010-2646-2067
9fe651be-1193-4ed5-bc12-6cc87db4c991,배송지1,성다해,97260,서울특별시 강남구 테헤란로 506길,134호,010-4977-6663
3b0bbec0-4b91-4b81-b6cb-aec5793459fc,배송지3,박지호,66308,서울특별시 강남구 테헤란로 507길,850호,010-3542-6531
dbbbb5f3-3a35-4309-8994-0f66c5cfb362,배송지2,성다해,83447,서울특별시 강남구 테헤란로 508길,102호,010-8363-1336
37867cd4-9968-44ad-a3bb-d2e99c212638,배송지4,성다해,70492,서울특별시 강남구 테헤란로 509길,534호,010-2977-2268
61b9f17c-eba2-4a54-83b8-c2a565daa731,배송지2,성다해,90356,서울특별시 강남구 테헤란로 510길,150호,010-2224-8446
13390b37-d9f0-4fce-8949-16527b40fe8f,배송지2,성다해,43754,서울특별시 강남구 테헤란로 511길,854호,010-3087-9961
470af285-eb76-4e57-87ec-66c74ec731bf,배송지4,박지호,81522,서울특별시 강남구 테헤란로 512길,629호,010-8171-1373
bf038649-ce2e-4519-aa0d-8a104c5913cd,배송지4,마재창,68980,서울특별시 강남구 테헤란로 513길,182호,010-1871-5462
a7d1f63a-465b-440e-a888-3398e7e0801d,배송지3,박지호,20921,서울특별시 강남구 테헤란로 514길,204호,010-5560-8308
ed1745b2-7acd-4423-b24b-584db80f15d4,배송지2,성다해,54524,서울특별시 강남구 테헤란로 515길,612호,010-8302-4890
971bd78b-186e-4fc4-8866-6ec12e2f972c,배송지3,성다해,12476,서울특별시 강남구 테헤란로 516길,278호,010-3260-9474
137788ba-b5de-40fa-a6be-b0035b239121,배송지4,박지호,76185,서울특별시 강남구 테헤란로 517길,632호,010-7288-2276
c78c0c8e-79ff-439b-8066-187b81b91466,배송지2,마재창,79368,서울특별시 강남구 테헤란로 518길,837호,010-6864-2364
9c27de29-db52-4097-beec-a4e315f2e57f,배송지4,성다해,70532,서울특별시 강남구 테헤란로 519길,493호,010-7762-1867
047947da-f8ac-495c-ba59-f8f44bae15a1,배송지3,박지호,40396,서울특별시 강남구 테헤란로 520길,919호,010-2015-5367
a84afaa5-2e9c-460b-b9e4-0940e198bf37,배송지3,마재창,25716,서울특별시 강남구 테헤란로 521길,758호,010-9280-2449
7f01a2ca-8ff6-4453-9d9f-1db5893d22a0,배송지1,박지호,18571,서울특별시 강남구 테헤란로 522길,509호,010-8680-7032
3733e471-32ae-43d3-bfc3-b8f46131ca3b,배송지3,성다해,31298,서울특별시 강남구 테헤란로 523길,769호,010-6757-3245
1393cd5e-3867-442e-acc1-4de1e04ebdfc,배송지2,박지호,43418,서울특별시 강남구 테헤란로 524길,478호,010-2521-8338
969d788b-b93f-4cd9-82d5-2a88b0af07d6,배송지1,성다해,23647,서울특별시 강남구 테헤란로 525길,225호,010-7334-9491
3bb30b6f-f3f8-4427-adac-5ae2bf482da7,배송지2,마재창,32733,서울특별시 강남구 테헤란로 526길,139호,010-5761-6596
90f3e999-78c8-40e6-88b7-5ccc9e858929,배송지4,성다해,18202,서울특별시 강남구 테헤란로 527길,995호,010-2139-6372
50b88178-f520-4770-a64f-4ca9a5eceb71,배송지4,박지호,89897,서울특별시 강남구 테헤란로 528길,795호,010-9404-4547
ce3b8d77-ae0a-4a26-90d8-f87b2a2baf82,배송지2,성다해,44857,서울특별시 강남구 테헤란로 529길,118호,010-2285-6397
e29148ac-b795-431d-9552-0527128641e5,배송지4,성다해,72908,서울특별시 강남구 테헤란로 530길,226호,010-4414-9074
eaf47c63-b880-43ec-8cd2-94f5c6e76077,배송지2,박지호,97705,서울특별시 강남구 테헤란로 531길,920호,010-8911-7895
2e0117ee-a16c-475e-8a0b-00d928ec06b2,배송지1,마재창,41980,서울특별시 강남구 테헤란로 532길,149호,010-3908-1238
593850a4-737f-4110-bc7a-dcc816096a7e,배송지4,마재창,87331,서울특별시 강남구 테헤란로 533길,721호,010-5969-9477
bcf7a24e-d926-49fa-a601-886e9c727edf,배송지4,성다해,85566,서울특별시 강남구 테헤란로 534길,385호,010-4482-2149
41b674f8-2ac2-4142-abaa-2a3cd9c4004d,배송지1,박지호,96330,서울특별시 강남구 테헤란로 535길,713호,010-2755-9881
8983caec-f395-4629-bd76-e12065d8f2c0,배송지1,성다해,63809,서울특별시 강남구 테헤란로 536길,956호,010-4560-7855
8acf587b-0ca2-423a-803e-abe131577742,배송지2,성다해,39841,서울특별시 강남구 테헤란로 537길,109호,010-6585-9691
03daeb04-e5ea-4b68-b8b0-cac227d10aa9,배송지4,마재창,51639,서울특별시 강남구 테헤란로 538길,278호,010-8453-9074
2ebe2e28-c97c-4ccf-bad6-4bd9636204bf,배송지4,마재창,94941,서울특별시 강남구 테헤란로 539길,312호,010-6617-9553
b61476f9-0d89-4cfe-889c-2130ce5557fd,배송지2,박지호,78899,서울특별시 강남구 테헤란로 540길,137호,010-9793-5169
715d9795-cd69-45b9-9a02-eb6b2228fb05,배송지2,박지호,96523,서울특별시 강남구 테헤란로 541길,660호,010-1089-1575
6949ab1c-3f74-443f-9a7a-c64a80da219d,배송지3,마재창,34962,서울특별시 강남구 테헤란로 542길,316호,010-9698-7626
071b56d0-7c1c-4543-a20b-76af76fc2f58,배송지2,마재창,32869,서울특별시 강남구 테헤란로 543길,880호,010-7913-3008
f984e0df-7bd5-4ad4-b366-391bdafc55c9,배송지1,마재창,97224,서울특별시 강남구 테헤란로 544길,561호,010-7235-9341
a879e481-fb58-42a9-9b27-20b4951a9c2c,배송지4,마재창,98000,서울특별시 강남구 테헤란로 545길,127호,010-9957-1235
b60efacb-7fa8-492b-ac86-d3d4fdbace3b,배송지4,마재창,42818,서울특별시 강남구 테헤란로 546길,182호,010-7502-6688
77699203-3ff8-4d5c-8c23-3d6272ed175c,배송지1,마재창,45218,서울특별시 강남구 테헤란로 547길,119호,010-7123-1647
55f2826d-615f-45e9-b028-9fe32268e452,배송지4,성다해,33741,서울특별시 강남구 테헤란로 548길,500호,010-7246-1559
2aa82f9f-98b4-4e45-a615-16148c641a98,배송지1,마재창,55873,서울특별시 강남구 테헤란로 549길,326호,010-9448-1662
886badf0-6121-48b4-aea2-cda20a4df2ad,배송지4,박지호,70921,서울특별시 강남구 테헤란로 550길,755호,010-6161-6302
48b9c247-d29a-4383-a7bb-999995c56d5b,배송지1,성다해,25840,서울특별시 강남구 테헤란로 551길,664호,010-4114-1667
c48f18a7-2072-4907-84fa-815672f323c4,배송지4,성다해,56986,서울특별시 강남구 테헤란로 552길,984호,010-7112-6448
54a73b1a-8bcb-4874-a5ba-4f89fb186469,배송지1,마재창,57176,서울특별시 강남구 테헤란로 553길,518호,010-6776-2014
b570ec85-4ff5-447f-ae39-dc87dda46dca,배송지3,박지호,71432,서울특별시 강남구 테헤란로 554길,835호,010-2418-8454
82985ff5-de47-4887-a041-e1602604af7d,배송지4,박지호,41044,서울특별시 강남구 테헤란로 555길,869호,010-9149-3314
40d8554e-ad6b-4725-9b05-5420e091a774,배송지2,성다해,58689,서울특별시 강남구 테헤란로 556길,529호,010-6853-7888
06857a7c-fe12-4f0a-a13b-4e31b12b8b4c,배송지4,성다해,83070,서울특별시 강남구 테헤란로 557길,356호,010-7904-5982
81d0f59a-1714-47c5-98f2-6b12d295f05c,배송지4,박지호,70670,서울특별시 강남구 테헤란로 558길,905호,010-3631-9399
8114088f-e587-46e1-a3d6-3c510ab405e9,배송지3,마재창,71679,서울특별시 강남구 테헤란로 559길,188호,010-5627-6601
ff9bbfba-7fe6-4a85-9a99-7dad818b108e,배송지3,마재창,54353,서울특별시 강남구 테헤란로 560길,696호,010-7202-2189
f2f506fe-6927-486f-9351-212ae22d4035,배송지2,박지호,10666,서울특별시 강남구 테헤란로 561길,157호,010-6061-2558
69c62652-90df-4bf3-ac63-009faad285a2,배송지4,성다해,16252,서울특별시 강남구 테헤란로 562길,210호,010-2942-6847
4b9d6bfa-aede-4236-8ea8-c01004bae95d,배송지3,성다해,69557,서울특별시 강남구 테헤란로 563길,393호,010-9540-5414
32ef4be2-2b33-4036-8bfe-eb1649dce4ff,배송지3,박지호,80832,서울특별시 강남구 테헤란로 564길,368호,010-2875-5993
b8b26451-c187-4f2a-bae5-2bfe5d3bc6c5,배송지2,마재창,53748,서울특별시 강남구 테헤란로 565길,309호,010-6804-5461
2a3dc504-d7b0-4910-9488-64efe0af17b3,배송지1,박지호,53278,서울특별시 강남구 테헤란로 566길,737호,010-6338-2109
9c1aedac-dd45-4344-be35-9b596aa26786,배송지4,성다해,88888,서울특별시 강남구 테헤란로 567길,949호,010-9543-9231
0630aac2-28aa-45cc-afbf-01e56972de26,배송지1,성다해,50304,서울특별시 강남구 테헤란로 568길,307호,010-5912-7181
df102990-15c9-4b82-b0e8-91b155bcd7b3,배송지3,마재창,36771,서울특별시 강남구 테헤란로 569길,463호,010-2687-5743
0a7d915c-c9c7-43f1-b4a5-969ffcb63439,배송지3,마재창,35745,서울특별시 강남구 테헤란로 570길,463호,010-5446-1096
9c1f596a-85eb-42a1-9ed6-ca4018efb645,배송지4,성다해,57247,서울특별시 강남구 테헤란로 571길,435호,010-5085-3946
ebc55cc7-3603-4f9a-9e73-f0ae34683cf7,배송지1,마재창,11282,서울특별시 강남구 테헤란로 572길,800호,010-4723-2605
ba301428-23e7-4089-b4be-c807bf3bff20,배송지3,성다해,81303,서울특별시 강남구 테헤란로 573길,346호,010-1580-7898
